EnsemblID,GeneSym,baseMean,log2FoldChange,lfcSE,WaldStat,pvalue,padj
ENSG00000261532.1,RP11-304L19.8,53.93820778,0.101151579,0.372251845,0.271728886,0.785830489,NA
ENSG00000261533.1,RP11-15N24.4,25.17360949,-0.300618576,0.39223291,-0.766428744,0.443421235,NA
ENSG00000261534.1,RP11-244O19.1,103.5061051,0.149178784,0.421051535,0.354300534,0.723113668,NA
ENSG00000261536.2,FAM108A10P,0,NA,NA,NA,NA,NA
ENSG00000261537.1,RP11-319G9.5,4.850362456,0.279557797,0.25299927,1.104974719,NA,NA
ENSG00000261538.1,RP11-3M1.1,0,NA,NA,NA,NA,NA
ENSG00000261540.1,RP11-281J9.2,0,NA,NA,NA,NA,NA
ENSG00000261541.1,RP11-626K17.3,0,NA,NA,NA,NA,NA
ENSG00000261542.1,RP11-16E18.3,13.16433066,-0.036920946,0.259527729,-0.142262046,0.886873024,NA
ENSG00000261543.1,RP11-665J16.1,0,NA,NA,NA,NA,NA
ENSG00000261544.1,RP11-16E23.3,73.68422317,-0.024016265,0.38458108,-0.062447858,0.950206184,NA
ENSG00000261546.1,CTD-2555A7.3,54.70566487,0.093105397,0.411378237,0.226325528,0.820948245,NA
ENSG00000261548.1,HLA-P,0,NA,NA,NA,NA,NA
ENSG00000261549.2,RP11-320A16.1,1.607039992,-0.178024331,0.275913264,-0.645218459,0.518785626,NA
ENSG00000261550.1,RP11-467J12.4,0,NA,NA,NA,NA,NA
ENSG00000261552.1,RP11-264B17.5,1.129408054,0.267878397,0.249124574,1.075278897,NA,NA
ENSG00000261553.1,RP11-29G8.3,22.69900844,0.105073031,0.372823971,0.281830137,0.778073761,NA
ENSG00000261554.1,RP11-810K23.10,0,NA,NA,NA,NA,NA
ENSG00000261555.1,CTD-3229J4.1,0,NA,NA,NA,NA,NA
ENSG00000261556.4,RP11-296I10.6,158.0226888,0.319265125,0.390401019,0.817787633,0.413478461,0.662391777
ENSG00000261557.1,EEF1A1P38,4.637148884,-0.267731043,0.405627164,-0.660042193,0.509226753,NA
ENSG00000261558.1,CTD-2291D10.2,0,NA,NA,NA,NA,NA
ENSG00000261559.1,RP11-1H8.3,10.17514773,-0.509918538,0.320757692,-1.589731283,0.111895389,NA
ENSG00000261560.1,RP11-166B2.3,14.19350073,0.110406282,0.253832397,0.43495741,0.663593342,NA
ENSG00000261561.1,RP11-536P16.2,0,NA,NA,NA,NA,NA
ENSG00000261564.1,RP11-616M22.10,0,NA,NA,NA,NA,NA
ENSG00000261566.1,CTD-2144E22.6,0,NA,NA,NA,NA,NA
ENSG00000261567.1,RP11-680G10.1,4.744007779,-0.279208119,0.252854267,-1.104225458,0.269495349,NA
ENSG00000261568.1,RP11-524C21.2,7.339163116,-0.056537461,0.253488178,-0.223037863,NA,NA
ENSG00000261569.1,RP11-586K12.11,0,NA,NA,NA,NA,NA
ENSG00000261570.1,RP11-744I24.2,4.660147526,0.224882084,0.253013794,0.888813533,NA,NA
ENSG00000261572.1,RP11-384L8.1,10.20078201,-0.118860023,0.25367718,-0.468548344,NA,NA
ENSG00000261573.1,RP11-553K8.5,5.158907947,0.027220687,0.253113198,0.107543531,NA,NA
ENSG00000261574.1,RP1-168P16.2,53.83942101,-0.276135055,0.381816384,-0.723214264,0.469548257,NA
ENSG00000261575.2,RP11-259G18.1,4.54559146,0.279389589,0.252931983,1.10460364,0.269331373,NA
ENSG00000261578.1,RP11-21L23.2,0,NA,NA,NA,NA,NA
ENSG00000261580.1,ENPP7P13,0,NA,NA,NA,NA,NA
ENSG00000261581.1,RP11-665A22.1,0,NA,NA,NA,NA,NA
ENSG00000261582.1,RP4-614O4.11,36.17165902,-0.167151898,0.396451397,-0.421620152,0.673302295,NA
ENSG00000261583.1,CTD-2385L22.1,0,NA,NA,NA,NA,NA
ENSG00000261584.1,RP11-457M11.5,48.42000081,0.201361953,0.37149433,0.542032371,0.587796206,NA
ENSG00000261586.2,RP11-923I11.6,19.09462438,-0.035055837,0.41682329,-0.084102394,0.932975021,NA
ENSG00000261588.1,AC002310.17,0,NA,NA,NA,NA,NA
ENSG00000261589.1,CTC-462L7.1,43.79563861,0.29651977,0.389959942,0.760385203,0.447024365,NA
ENSG00000261590.1,RP11-457D20.1,0,NA,NA,NA,NA,NA
ENSG00000261592.1,RP11-178L8.3,5.213986906,-0.132659805,0.253125963,-0.524086124,0.600218639,NA
ENSG00000261593.1,RP11-346M5.4,0,NA,NA,NA,NA,NA
ENSG00000261594.3,TPBGL,11.41762345,-0.096897979,0.271410533,-0.357016282,0.721079616,NA
ENSG00000261595.1,RP11-426L16.9,0,NA,NA,NA,NA,NA
ENSG00000261596.1,CTB-31N19.3,71.84435595,-0.810763544,0.416502348,-1.946600178,0.051582687,NA
ENSG00000261597.1,RP11-353B9.1,64.38823495,0.414637556,0.394247137,1.051719891,0.292928082,NA
ENSG00000261598.1,RP11-107D24.2,0,NA,NA,NA,NA,NA
ENSG00000261599.1,HERC2P8,0,NA,NA,NA,NA,NA
ENSG00000261600.1,RP11-575H3.1,0,NA,NA,NA,NA,NA
ENSG00000261602.1,CTD-2033A16.1,9.067877127,0.017700645,0.253631546,0.069788813,0.944361751,NA
ENSG00000261603.1,PRSS46,4.29102754,-0.231012807,0.252694578,-0.914197721,0.360612962,NA
ENSG00000261604.1,CTD-2636A23.2,9.17039592,-0.031882081,0.253626647,-0.125704776,0.899965621,NA
ENSG00000261606.1,RP11-414J4.2,1.857870684,-0.273271022,0.250931119,-1.08902803,NA,NA
ENSG00000261607.1,RP11-812E19.5,0,NA,NA,NA,NA,NA
ENSG00000261608.1,SLC25A1P4,0,NA,NA,NA,NA,NA
ENSG00000261609.3,GAN,1328.106986,-0.271549492,0.261378993,-1.038910926,0.298846164,0.559286999
ENSG00000261610.1,AP000265.1,1.940265118,0.273934197,0.251165432,1.090652464,NA,NA
ENSG00000261611.3,AC010547.9,3.436161172,0.264517669,0.2524783,1.047684765,0.294783869,NA
ENSG00000261612.1,SUB1P3,0.290870851,-0.077008297,0.237402883,-0.324378103,0.745651796,NA
ENSG00000261613.2,RP11-20I23.13,0,NA,NA,NA,NA,NA
ENSG00000261614.1,YBX3P1,18.1016117,0.768553831,0.428191202,1.794884685,0.072672075,NA
ENSG00000261615.2,CTD-2291D10.1,4.523835298,0.279097073,0.252864727,1.103740628,0.269705666,NA
ENSG00000261616.1,RP11-6O2.3,1.197547543,0.251416192,0.249131434,1.009170892,0.312892684,NA
ENSG00000261617.1,RP11-243A14.1,0,NA,NA,NA,NA,NA
ENSG00000261618.1,RP11-79H23.3,6.3164597,0.280328339,0.253267343,1.106847553,0.268359845,NA
ENSG00000261620.1,HMGN2P41,12.56702179,0.046909828,0.292195298,0.160542721,NA,NA
ENSG00000261621.1,RP11-580I1.2,0,NA,NA,NA,NA,NA
ENSG00000261622.1,RP11-484P15.1,0,NA,NA,NA,NA,NA
ENSG00000261623.1,RP11-189E14.4,0.942947535,0.264787999,0.248062821,1.067423158,NA,NA
ENSG00000261624.1,RP5-914M6.1,0,NA,NA,NA,NA,NA
ENSG00000261625.1,RP11-554A11.4,0,NA,NA,NA,NA,NA
ENSG00000261627.1,RP11-91I8.1,0,NA,NA,NA,NA,NA
ENSG00000261628.1,RP11-540B6.3,20.93982545,0.236441403,0.323292981,0.731353345,NA,NA
ENSG00000261629.1,RP5-842K16.2,0,NA,NA,NA,NA,NA
ENSG00000261630.1,RP11-357N13.3,3.927225812,-0.278715561,0.252670647,-1.103078511,0.269993072,NA
ENSG00000261632.1,RP11-390D11.1,0,NA,NA,NA,NA,NA
ENSG00000261633.1,RP11-405F3.5,7.65579954,0.272210458,0.253348804,1.074449349,NA,NA
ENSG00000261634.2,RP11-352D13.6,0,NA,NA,NA,NA,NA
ENSG00000261635.2,RP11-618N24.1,18.58524885,-0.211844505,0.405225615,-0.522781623,0.60112623,NA
ENSG00000261636.1,CTA-249B10.1,0,NA,NA,NA,NA,NA
ENSG00000261637.1,RP11-883G14.2,0,NA,NA,NA,NA,NA
ENSG00000261638.1,RP11-700H13.1,0,NA,NA,NA,NA,NA
ENSG00000261641.2,LA16c-390E6.5,30.22155725,-0.090776339,0.412348509,-0.2201447,0.825758463,NA
ENSG00000261642.1,RP11-309H21.3,0,NA,NA,NA,NA,NA
ENSG00000261643.1,RP11-529E10.6,11.55331588,-0.245238163,0.290450407,-0.844337475,0.398480851,NA
ENSG00000261644.1,RP11-327F22.2,18.77837805,-0.708275966,0.349355271,-2.02738022,0.042623543,NA
ENSG00000261645.1,DISC1FP1,61.8863471,0.240431711,0.403078484,0.596488576,0.550848883,NA
ENSG00000261646.1,RP11-489G11.3,0,NA,NA,NA,NA,NA
ENSG00000261647.1,IMPDH1P11,9.16204846,-0.25967021,0.294951725,-0.88038207,0.378652366,NA
ENSG00000261648.1,CTD-2014E2.2,0,NA,NA,NA,NA,NA
ENSG00000261649.1,GOLGA6L7P,8.43320161,0.151321396,0.253561797,0.596783103,NA,NA
ENSG00000261650.1,RP11-474D1.4,0,NA,NA,NA,NA,NA
ENSG00000261651.1,RP11-899L11.3,0,NA,NA,NA,NA,NA
ENSG00000261652.2,C15orf65,0,NA,NA,NA,NA,NA
ENSG00000261653.1,RP11-21L1.1,0,NA,NA,NA,NA,NA
ENSG00000261654.1,RP11-96K19.4,62.48530617,0.239397977,0.41207838,0.58095253,0.561272447,NA
ENSG00000261655.1,CTD-3064M3.3,0,NA,NA,NA,NA,NA
ENSG00000261656.1,CTD-2258A20.5,7.959293988,0.190183588,0.253464027,0.750337593,0.453051407,NA
ENSG00000261659.2,LA16c-313D11.12,132.2987578,0.473597688,0.408981078,1.157994131,0.246866431,0.506442391
ENSG00000261662.1,RP5-1042I8.7,24.05041386,0.033971331,0.352346316,0.096414605,0.923191293,NA
ENSG00000261663.1,RP11-304L19.11,0,NA,NA,NA,NA,NA
ENSG00000261664.1,RP11-275F13.1,0,NA,NA,NA,NA,NA
ENSG00000261665.2,TUBA8P2,0,NA,NA,NA,NA,NA
ENSG00000261666.1,LINC00560,0.048484269,-0.089658237,0.215023464,-0.416969551,0.67670068,NA
ENSG00000261667.1,RP11-520P18.5,0,NA,NA,NA,NA,NA
ENSG00000261668.1,RP11-50D9.3,18.0641755,0.133540795,0.356554061,0.37453169,0.708008784,NA
ENSG00000261669.1,CTD-2515A14.1,0,NA,NA,NA,NA,NA
ENSG00000261670.1,RP11-1C8.5,5.897637315,0.24369049,0.292717485,0.832510877,0.405120641,NA
ENSG00000261671.1,RP11-573G6.6,17.39522016,0.052882933,0.311163994,0.169951967,0.865047912,NA
ENSG00000261672.1,RP11-475B2.1,0,NA,NA,NA,NA,NA
ENSG00000261673.1,RP11-328J14.1,4.899904392,0.16295823,0.253071426,0.643921886,NA,NA
ENSG00000261675.1,RP5-1119A7.17,0,NA,NA,NA,NA,NA
ENSG00000261679.2,ATP5HP1,0.613083102,-0.258328787,0.245477196,-1.052353503,0.292637393,NA
ENSG00000261680.1,RP11-146F11.3,0,NA,NA,NA,NA,NA
ENSG00000261682.1,RP11-19N8.7,0,NA,NA,NA,NA,NA
ENSG00000261683.1,LINC00838,0,NA,NA,NA,NA,NA
ENSG00000261684.1,RP11-265N6.1,10.63256301,-0.000921828,0.29529761,-0.003121691,0.997509255,NA
ENSG00000261685.2,RP11-401P9.4,33.18674716,0.180488203,0.361283925,0.499574408,0.617374782,NA
ENSG00000261687.1,RP11-473C18.3,27.76289214,0.054347511,0.298469218,0.18208749,0.855514066,NA
ENSG00000261689.1,AGGF1P4,0,NA,NA,NA,NA,NA
ENSG00000261690.1,AC009133.12,5.021987097,0.279597525,0.253031095,1.104992748,NA,NA
ENSG00000261691.1,LA16c-366D1.3,23.12174644,-0.13998986,0.337363376,-0.414952748,0.678176494,NA
ENSG00000261692.1,RP1-168P16.1,13.15915244,-0.002124493,0.315081659,-0.006742674,0.994620165,NA
ENSG00000261693.1,RP13-467H17.1,4.081179436,0.222102252,0.252804035,0.878555013,NA,NA
ENSG00000261695.1,RP11-719K4.6,0,NA,NA,NA,NA,NA
ENSG00000261696.1,RP11-354P17.15,0,NA,NA,NA,NA,NA
ENSG00000261697.1,RP11-178L8.5,0.955652969,0.265386877,0.248269664,1.068946052,NA,NA
ENSG00000261701.2,HPR,0,NA,NA,NA,NA,NA
ENSG00000261702.2,RP11-282M16.1,0,NA,NA,NA,NA,NA
ENSG00000261703.1,RP11-327F22.5,5.113351315,0.279569108,0.253018254,1.104936516,0.269187098,NA
ENSG00000261704.2,IGHV1OR16-1,0,NA,NA,NA,NA,NA
ENSG00000261705.1,RP11-61A14.2,31.20596393,0.593615107,0.376713689,1.575772593,0.115078221,NA
ENSG00000261706.1,AP001505.9,0.533326962,-0.254021007,0.243856748,-1.041681269,0.297559476,NA
ENSG00000261707.1,RP11-264M12.2,0.261929871,0.228987148,0.234690182,0.975699731,0.329213286,NA
ENSG00000261708.1,DNM1P32,0,NA,NA,NA,NA,NA
ENSG00000261709.2,SNORA11,0,NA,NA,NA,NA,NA
ENSG00000261710.1,RP11-953B20.1,0,NA,NA,NA,NA,NA
ENSG00000261711.2,RP11-80F22.9,0,NA,NA,NA,NA,NA
ENSG00000261712.1,RP11-358L4.1,22.51247715,0.21025007,0.323738537,0.649444059,0.516051393,NA
ENSG00000261713.2,SSTR5-AS1,0,NA,NA,NA,NA,NA
ENSG00000261714.2,CTD-2562G15.2,1.187240287,-0.268125169,0.249191234,-1.075981549,NA,NA
ENSG00000261715.1,RP11-653G8.2,0,NA,NA,NA,NA,NA
ENSG00000261716.1,RP11-196G18.22,511.0783165,0.933859662,0.395129075,2.363429372,0.018106678,0.105922116
ENSG00000261717.1,RP11-77K12.1,0,NA,NA,NA,NA,NA
ENSG00000261719.1,RP11-67H24.1,0,NA,NA,NA,NA,NA
ENSG00000261720.1,RP11-161M6.5,0,NA,NA,NA,NA,NA
ENSG00000261722.1,RP11-679B19.2,0,NA,NA,NA,NA,NA
ENSG00000261723.1,CTD-2196E14.3,0,NA,NA,NA,NA,NA
ENSG00000261725.1,RP11-480G7.3,0,NA,NA,NA,NA,NA
ENSG00000261727.2,RP11-1166P10.6,0,NA,NA,NA,NA,NA
ENSG00000261728.1,RP11-307O13.1,0,NA,NA,NA,NA,NA
ENSG00000261729.1,GS1-204I12.4,0,NA,NA,NA,NA,NA
ENSG00000261730.1,RP4-668J24.2,0,NA,NA,NA,NA,NA
ENSG00000261731.2,CTD-2358C21.4,20.49134038,-0.195382933,0.315294574,-0.619683778,0.535465998,NA
ENSG00000261732.1,LA16c-431H6.6,27.74706894,-0.114261722,0.407289042,-0.280542098,0.779061632,NA
ENSG00000261733.1,RP11-80F22.8,0,NA,NA,NA,NA,NA
ENSG00000261734.1,RP11-669C19.1,2.029985399,-0.274900876,0.25134351,-1.093725774,0.274075267,NA
ENSG00000261736.1,AC002551.1,1.193722,0.252616916,0.249361463,1.013055158,NA,NA
ENSG00000261737.1,RP4-612B15.3,27.40211833,0.278729619,0.419431812,0.66454096,0.506344142,NA
ENSG00000261738.2,RP11-945C19.1,0,NA,NA,NA,NA,NA
ENSG00000261739.2,GOLGA8S,9.823207703,-0.091531025,0.253655481,-0.36084781,NA,NA
ENSG00000261740.1,RP11-345J4.5,0.048484269,-0.089658237,0.215023464,-0.416969551,0.67670068,NA
ENSG00000261741.1,CTD-2014E2.5,0.554701749,0.25359606,0.244099464,1.038904618,NA,NA
ENSG00000261742.1,LINC00922,0,NA,NA,NA,NA,NA
ENSG00000261743.1,RP11-2K6.2,0,NA,NA,NA,NA,NA
ENSG00000261744.1,RP11-21B21.4,11.20521618,-0.243335349,0.25367267,-0.959249371,0.337433134,NA
ENSG00000261745.1,RP11-506E9.3,0,NA,NA,NA,NA,NA
ENSG00000261747.2,RP11-932O9.3,0,NA,NA,NA,NA,NA
ENSG00000261748.1,RP11-419L9.1,0,NA,NA,NA,NA,NA
ENSG00000261749.2,RP11-152O14.1,0,NA,NA,NA,NA,NA
ENSG00000261751.1,RP11-305A4.3,0,NA,NA,NA,NA,NA
ENSG00000261752.1,RP11-244B22.1,0,NA,NA,NA,NA,NA
ENSG00000261754.2,CTC-523E23.1,46.10963107,0.34731534,0.403015421,0.861791687,0.38880216,NA
ENSG00000261757.1,AC005592.3,0,NA,NA,NA,NA,NA
ENSG00000261758.1,RP11-102M11.2,15.99799397,-0.030024995,0.318606638,-0.094238447,0.924919744,NA
ENSG00000261759.1,RP11-626G11.3,6.804800632,-0.127244544,0.264390793,-0.48127449,NA,NA
ENSG00000261760.2,RP11-1223D19.1,4.6190581,-0.053711413,0.253042696,-0.212262254,NA,NA
ENSG00000261761.2,RP11-103J17.2,0,NA,NA,NA,NA,NA
ENSG00000261762.1,RP11-650L12.2,7.481846922,-0.147941776,0.253478967,-0.583645175,0.55945906,NA
ENSG00000261763.1,RP11-442N1.2,0,NA,NA,NA,NA,NA
ENSG00000261764.1,KRT18P18,2.067892722,0.034684717,0.2517111,0.13779574,NA,NA
ENSG00000261765.1,RP11-498D10.3,0,NA,NA,NA,NA,NA
ENSG00000261766.1,RP11-22P6.2,18.18910342,0.593354345,0.401548546,1.477665279,0.139497392,NA
ENSG00000261770.1,CTC-459F4.1,189.0410344,0.81009883,0.402707961,2.011628547,0.044259108,0.185610351
ENSG00000261771.1,DYX1C1-CCPG1,0,NA,NA,NA,NA,NA
ENSG00000261773.1,WI2-89031B12.1,7.310724429,0.319501804,0.266648912,1.198211541,NA,NA
ENSG00000261774.1,RP11-328J14.2,0.036412063,0.087719492,0.214942756,0.408106298,0.683195636,NA
ENSG00000261775.1,RP11-10O17.3,44.74576934,-0.000606116,0.386026816,-0.00157014,0.99874721,NA
ENSG00000261776.1,RP11-358L22.2,0,NA,NA,NA,NA,NA
ENSG00000261777.1,RP11-529K1.2,59.99813432,0.26312669,0.415629114,0.633080508,0.52668107,NA
ENSG00000261778.1,RP5-1173P7.1,0,NA,NA,NA,NA,NA
ENSG00000261779.1,RP11-69H7.3,42.98894026,-0.45084881,0.411889312,-1.094587299,0.273697482,NA
ENSG00000261780.2,CTD-2354A18.1,0,NA,NA,NA,NA,NA
ENSG00000261781.1,RP11-174G17.2,0,NA,NA,NA,NA,NA
ENSG00000261782.1,RP11-43P5.1,0,NA,NA,NA,NA,NA
ENSG00000261783.1,RP11-252K23.2,6.500384582,-0.019771433,0.253384478,-0.078029377,0.937804685,NA
ENSG00000261786.1,RP4-555D20.2,0,NA,NA,NA,NA,NA
ENSG00000261787.1,TCF24,0,NA,NA,NA,NA,NA
ENSG00000261788.1,RP11-480G7.1,0,NA,NA,NA,NA,NA
ENSG00000261789.1,RP11-709D24.5,0,NA,NA,NA,NA,NA
ENSG00000261790.1,AC005606.14,2.996195199,0.094142342,0.252454148,0.372908677,0.709216414,NA
ENSG00000261792.1,DNM1P28,0,NA,NA,NA,NA,NA
ENSG00000261793.1,RP11-350O14.18,0,NA,NA,NA,NA,NA
ENSG00000261794.1,GOLGA8H,90.49900503,0.040938067,0.427414618,0.09578069,0.923694754,NA
ENSG00000261795.1,RP11-90P13.1,11.5730862,0.058096366,0.253754751,0.228946909,NA,NA
ENSG00000261796.1,ISY1-RAB43,0,NA,NA,NA,NA,NA
ENSG00000261797.1,RP11-744I24.3,0,NA,NA,NA,NA,NA
ENSG00000261798.1,RP1-118J21.25,0,NA,NA,NA,NA,NA
ENSG00000261799.1,RP11-283I3.6,167.7169014,0.641890304,0.395031615,1.624908689,0.104182016,0.307509023
ENSG00000261800.1,RP11-244B22.11,0,NA,NA,NA,NA,NA
ENSG00000261801.1,LOXL1-AS1,432.877906,-0.436928186,0.320701586,-1.362413551,0.17306741,0.415717392
ENSG00000261802.1,RP11-44I10.6,0,NA,NA,NA,NA,NA
ENSG00000261803.1,RP11-434E6.2,0,NA,NA,NA,NA,NA
ENSG00000261804.1,RP11-44F14.2,0,NA,NA,NA,NA,NA
ENSG00000261807.1,RP11-430C1.1,0,NA,NA,NA,NA,NA
ENSG00000261809.1,RP11-68D19.1,0,NA,NA,NA,NA,NA
ENSG00000261810.1,RP11-895K13.2,0,NA,NA,NA,NA,NA
ENSG00000261811.1,RP11-382N13.2,0,NA,NA,NA,NA,NA
ENSG00000261812.1,TUBB8P7,0.096018404,-0.160200685,0.218293873,-0.73387623,0.463024175,NA
ENSG00000261813.2,RP11-151H2.3,0.1332238,0.176371733,0.220278556,0.800675907,0.423319294,NA
ENSG00000261815.1,RP11-22D3.2,0,NA,NA,NA,NA,NA
ENSG00000261816.1,RP11-863P13.2,0,NA,NA,NA,NA,NA
ENSG00000261817.1,RP11-502H18.2,0,NA,NA,NA,NA,NA
ENSG00000261818.1,RP11-351A20.1,0,NA,NA,NA,NA,NA
ENSG00000261819.1,RP11-680G24.4,39.83766657,-0.495519887,0.421299441,-1.176170294,0.239526833,NA
ENSG00000261820.1,DNM1P49,0,NA,NA,NA,NA,NA
ENSG00000261821.1,CTD-2311M21.3,0,NA,NA,NA,NA,NA
ENSG00000261822.1,RP11-265N6.2,0.217308303,-0.222653081,0.232100938,-0.95929419,0.337410562,NA
ENSG00000261823.1,RP11-48G14.1,13.45607822,-0.109472159,0.284340512,-0.385003735,0.700234648,NA
ENSG00000261824.2,LINC00662,357.6759014,0.339608326,0.350199318,0.969757244,0.332167509,0.591643191
ENSG00000261826.1,RP11-691G17.1,1.960652467,-0.273091888,0.250828002,-1.088761562,0.276259046,NA
ENSG00000261827.1,RP11-340F14.5,11.17594102,0.124555913,0.299846828,0.415398468,0.677850228,NA
ENSG00000261829.1,RP11-223I10.1,0.048484269,-0.089658237,0.215023464,-0.416969551,0.67670068,NA
ENSG00000261831.2,RP11-533E19.2,0,NA,NA,NA,NA,NA
ENSG00000261832.1,CLN3,0,NA,NA,NA,NA,NA
ENSG00000261833.1,RP11-58C22.1,0,NA,NA,NA,NA,NA
ENSG00000261834.2,IGHV3OR16-15,0,NA,NA,NA,NA,NA
ENSG00000261835.1,RP11-429P3.2,0,NA,NA,NA,NA,NA
ENSG00000261836.1,RP11-244B22.12,0,NA,NA,NA,NA,NA
ENSG00000261837.1,RP11-264L1.3,8.421281096,0.017188394,0.253563443,0.067787349,NA,NA
ENSG00000261838.1,RP11-303E16.6,0,NA,NA,NA,NA,NA
ENSG00000261839.1,RP1-265C24.8,38.17845905,-0.186200008,0.337389697,-0.551884096,0.581027765,NA
ENSG00000261840.1,RP11-146F11.1,35.14676816,-0.458204089,0.409338998,-1.119375606,0.262979933,NA
ENSG00000261841.1,RP11-928F19.5,0,NA,NA,NA,NA,NA
ENSG00000261842.1,RP11-143I21.1,0,NA,NA,NA,NA,NA
ENSG00000261845.2,RP13-638C3.4,58.17665067,0.727084881,0.429128102,1.694330614,0.090202476,NA
ENSG00000261848.1,CTD-2309O5.3,0,NA,NA,NA,NA,NA
ENSG00000261856.1,CTD-2135D7.4,0,NA,NA,NA,NA,NA
ENSG00000261857.2,MIA,3.405783294,0.277597915,0.252386277,1.099893065,NA,NA
ENSG00000261863.1,RP11-141J13.5,0,NA,NA,NA,NA,NA
ENSG00000261864.1,RP11-67A1.2,0,NA,NA,NA,NA,NA
ENSG00000261866.1,AC092566.1,0,NA,NA,NA,NA,NA
ENSG00000261868.1,RP11-104O19.2,4.318295626,-0.012532069,0.252957576,-0.049542177,NA,NA
ENSG00000261872.1,RP5-867C24.5,10.95965037,0.297513761,0.259262862,1.147537133,0.251159695,NA
ENSG00000261873.1,RP11-515E23.1,0,NA,NA,NA,NA,NA
ENSG00000261879.1,RP11-333E1.1,95.69248754,0.217679641,0.413250244,0.526750182,0.598367083,NA
ENSG00000261882.1,RP11-502F1.2,0,NA,NA,NA,NA,NA
ENSG00000261884.2,CTC-479C5.12,251.2492166,-0.857421828,0.331048061,-2.590022203,0.009596974,0.070551865
ENSG00000261886.1,RP11-63A1.1,0,NA,NA,NA,NA,NA
ENSG00000261888.1,AC144831.1,40.97296674,-0.492930359,0.381089795,-1.293475623,0.19584661,NA
ENSG00000261889.1,RP11-473M20.16,31.68665029,0.353892986,0.406342557,0.870922771,0.383796323,NA
ENSG00000261898.2,RP11-314A20.5,2.56586963,0.276082075,0.25177055,1.096562227,0.272832807,NA
ENSG00000261904.1,RP11-109M19.3,0,NA,NA,NA,NA,NA
ENSG00000261915.2,RP11-542C16.2,0,NA,NA,NA,NA,NA
ENSG00000261916.1,RP11-235E17.4,8.284593825,-0.201732962,0.253528178,-0.795702331,0.426205072,NA
ENSG00000261924.1,CTD-2561B21.5,8.216822908,-0.101286121,0.253549378,-0.399472963,NA,NA
ENSG00000261925.1,RP11-388M20.9,2.716455861,0.27583543,0.25181366,1.095395024,NA,NA
ENSG00000261934.1,PCDHGA9,44.24112438,-0.163682954,0.40704769,-0.402122302,0.68759402,NA
ENSG00000261938.1,RP11-461A8.1,3.718724305,0.266240916,0.252610027,1.053960205,NA,NA
ENSG00000261939.1,CTC-496I23.1,0,NA,NA,NA,NA,NA
ENSG00000261949.1,CTD-3148I10.1,0,NA,NA,NA,NA,NA
ENSG00000261959.1,RP11-893F2.14,0,NA,NA,NA,NA,NA
ENSG00000261962.1,AC009133.20,4.046071907,-0.214717734,0.252824898,-0.849274482,NA,NA
ENSG00000261963.2,RP11-74E22.4,1.539983422,-0.089813334,0.250685524,-0.358270924,0.720140575,NA
ENSG00000261965.1,ISCA1P3,0,NA,NA,NA,NA,NA
ENSG00000261970.1,RP11-342L8.2,27.51905767,0.034894927,0.298890686,0.116748126,0.907059652,NA
ENSG00000261971.2,RP11-473M20.7,88.66614379,-0.29574712,0.422926706,-0.699286936,0.48437273,NA
ENSG00000261976.2,RP11-506D12.5,0,NA,NA,NA,NA,NA
ENSG00000261978.1,CTD-2529O21.2,0.402240807,0.199145163,0.241223596,0.825562537,NA,NA
ENSG00000261987.2,KYNUP1,0,NA,NA,NA,NA,NA
ENSG00000261996.1,CTC-281F24.1,7.961957844,-0.15026277,0.253497084,-0.592759361,0.553342208,NA
ENSG00000261997.1,RP11-212I21.4,121.5241086,-0.33843819,0.407377206,-0.830773507,0.406101592,0.656994799
ENSG00000262000.1,CTD-2526A2.5,0,NA,NA,NA,NA,NA
ENSG00000262001.1,DLGAP1-AS2,99.58170561,-0.324465991,0.415959387,-0.780042477,0.435365873,NA
ENSG00000262003.1,RP11-676J12.7,0,NA,NA,NA,NA,NA
ENSG00000262006.1,RP11-700H6.4,0,NA,NA,NA,NA,NA
ENSG00000262008.1,RP11-510M2.8,0,NA,NA,NA,NA,NA
ENSG00000262011.1,AC003009.1,0,NA,NA,NA,NA,NA
ENSG00000262020.1,RP11-66H6.3,1.60682916,0.032759392,0.251012195,0.130509164,NA,NA
ENSG00000262026.1,RP11-2C24.6,85.05730664,-0.039815949,0.428091332,-0.093008072,0.925897149,NA
ENSG00000262031.1,RP11-63A1.2,0,NA,NA,NA,NA,NA
ENSG00000262038.1,RP11-177N22.3,14.23344777,0.398873923,0.369384286,1.079834573,0.280215853,NA
ENSG00000262039.1,RP11-81K2.1,0.251200309,-0.224633264,0.232942892,-0.96432762,0.334881698,NA
ENSG00000262048.1,RP1-232L24.4,0,NA,NA,NA,NA,NA
ENSG00000262049.1,RP13-1032I1.7,232.4337811,-0.456041571,0.3476444,-1.311804736,0.189586027,0.437921742
ENSG00000262050.1,RP11-74E22.3,15.89905144,0.1332377,0.335367757,0.397288342,0.691154843,NA
ENSG00000262052.1,RP11-763E3.1,0,NA,NA,NA,NA,NA
ENSG00000262061.1,RP11-1260E13.4,5.232762772,-0.013577801,0.25309721,-0.053646583,NA,NA
ENSG00000262067.1,CTD-2545G14.2,0,NA,NA,NA,NA,NA
ENSG00000262074.3,SNORD3B-2,545.1865513,0.489478743,0.347206329,1.409763308,0.158609584,0.397163894
