gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
ACER3,45.8540684543332,0.0924651278534166,0.180712265281835,0.182054556801118,0.558007085785524
TBRG1,87.4327541588509,0.11188783353456,0.179562006146902,0.182081406215381,0.558007085785524
MTPAP,153.250304657506,-0.1252180093371,0.150265957132251,0.181908499211141,0.558007085785524
APOL4,31.4415923952001,0.0793285556604196,0.18317359465515,0.181876504067903,0.558007085785524
LAMTOR5,281.47834587705,-0.121275479138526,0.131050021085922,0.182210899757952,0.558105957636415
PRKAG2,77.0880002608493,0.110421821500657,0.181033863673666,0.182194976193915,0.558105957636415
ATP6V1A,129.936606620649,0.128724695296619,0.147223086834625,0.182375615335758,0.558461473474126
CEP55,7.12656642067332,-0.0484945906702687,0.173745008228258,0.182628874721147,0.558938811463282
TRPM4,12.4230668117644,-0.0541294395380666,0.175632899202057,0.182601704594515,0.558938811463282
CKS2,142.190021044367,0.10839649869893,0.168470544193479,0.183058248990579,0.559274762490583
UBE2D1,53.7710948017134,0.077945820098027,0.179921325496295,0.182910447487816,0.559274762490583
CLEC4A,2.46478324084296,-0.03679129211784,0.172190426225038,0.183015755740384,0.559274762490583
MBIP,72.410402959462,-0.118266852593034,0.176434157329329,0.183079665282196,0.559274762490583
PAGR1,16.1951046272017,-0.0647253818874242,0.17750905142931,0.18281968288913,0.559274762490583
FAM83D,7.13309340390767,-0.0221669257539849,0.169279314250987,0.183018838070405,0.559274762490583
YWHAH,85.5059385109403,-0.103250849272849,0.181988435594827,0.182943008786704,0.559274762490583
POLI,51.1133449411668,0.107582851625975,0.180918663610284,0.183149899640846,0.559340475625674
URM1,81.9053880570984,0.125592793244714,0.15145793460061,0.183205261882966,0.559360746387353
MON1B,58.9205352040519,-0.128315914939565,0.17789249226434,0.18329894582578,0.559497978750319
TRPC6,7.38727974952293,-0.0233093146020725,0.168483644474109,0.183368586200678,0.559561767566132
STAT6,91.6372008435069,0.125497552669716,0.150916686230037,0.183592562732309,0.560096364647065
CCDC50,25.1913588136643,-0.0471501594200182,0.173501549154014,0.183679772988011,0.560213547795526
LRBA,897.142025377618,-0.120523295295469,0.129146678053847,0.183785810087581,0.560318654531823
RP2,44.3286768330792,-0.0917364836923256,0.183630437245965,0.183811851303732,0.560318654531823
LAMTOR2,92.1620601205326,-0.124436702417642,0.155246913924532,0.183987265596666,0.560704488731014
TSPAN32,128.671220246715,0.113910846696682,0.17369248157983,0.18404063368313,0.560718278843506
SHB,5.35240300473939,0.0335291276457448,0.170501467927687,0.184108432703127,0.560776016829901
FOXO3,212.727183245573,0.123933130726022,0.140408989130013,0.184209657016111,0.560935507306354
RAPGEF1,50.7810905078401,0.082748089634767,0.179724372156958,0.184450482309634,0.561371033116276
DDX23,56.9556696630676,-0.0931548251659846,0.180968093335134,0.184409379816522,0.561371033116276
SLC26A8,8.53010603820446,-0.0414412769915926,0.171848669248669,0.184510627940237,0.56140525013356
SPATA2,19.4416586342214,0.0773828358114481,0.181563264853935,0.184673927770577,0.561753230208327
ARNTL,18.2254965280391,-0.0464010406195661,0.172991696997556,0.184778580551732,0.561854980473043
ZNF519,43.6406144593533,0.0693146473320398,0.177943985143311,0.184805261869879,0.561854980473043
FN3KRP,55.1922221605947,-0.101155078158144,0.184702988433316,0.184892507122486,0.561971401050076
RFX5,73.0557010394663,-0.109793421745436,0.180776027369782,0.185065700181792,0.562010425635039
SCML1,14.2509704909196,-0.0560508859129387,0.176402363102279,0.185010095825603,0.562010425635039
PDHX,45.968085414137,-0.0972487585186184,0.186021102031567,0.185101168930843,0.562010425635039
LILRB3,108.435802815447,-0.0387910174542745,0.171456034704831,0.184980209285482,0.562010425635039
USP13,37.4096102020988,-0.0733172281030457,0.178216382165951,0.185174983087407,0.562045917305841
CDH2,36.9200261392125,0.0694150594895467,0.176787302584988,0.185210775711498,0.562045917305841
AZI2,69.2620952957856,0.118387815116603,0.17352301138955,0.185515434011523,0.562137267419464
MTRF1L,90.259474341329,0.0545706592013733,0.17338484049185,0.185606357555588,0.562137267419464
ATP6AP2,239.433059655362,-0.121442618046724,0.138163122110253,0.185528534472141,0.562137267419464
TRAPPC6B,36.106227529503,-0.0883000657955399,0.181662634228296,0.185558211749292,0.562137267419464
DUSP14,22.5394576089533,-0.0502235217097379,0.174154338559951,0.185383971650191,0.562137267419464
TUBD1,41.743645423499,0.0935346597603337,0.183444501598072,0.185500509029814,0.562137267419464
ZNF555,21.2511590895672,-0.0628556841587217,0.17701951659268,0.185442165317532,0.562137267419464
BRD1,49.3243593501191,0.097807602600119,0.180993441046172,0.185632611566828,0.562137267419464
ZNF346,40.7005815380204,0.088437956773797,0.182883414359437,0.185704014053977,0.562205190226703
ICMT,25.4405318999188,0.0398183360036651,0.170433755013651,0.186126652074488,0.562473776183865
THOC7,205.455769322349,-0.118648276301022,0.11997819905544,0.186124785504009,0.562473776183865
GTF2E1,27.4643127435906,-0.0760264055717323,0.181050679698218,0.186266149873238,0.562473776183865
GPR160,11.2518186034211,-0.0554519771071775,0.175799821343143,0.186145773334813,0.562473776183865
FBN2,23.0680037476435,-0.0413107689215669,0.172501705797536,0.186041932275569,0.562473776183865
NDUFB11,343.020334293144,0.119169267747225,0.125020919029199,0.186025445318558,0.562473776183865
SORBS1,40.6643685422818,-0.0737339528020627,0.180603882486163,0.18621391352756,0.562473776183865
FAM160B1,96.0441347012185,-0.117105952699303,0.168357610465043,0.186282691380754,0.562473776183865
BORCS6,19.3689555288689,-0.0543901076629918,0.175046501597467,0.186138776382937,0.562473776183865
ZNF708,50.8690877178568,-0.117908063241182,0.176906445016207,0.185960773026953,0.562473776183865
DAP,136.105000389973,0.118021732475637,0.167696388436431,0.186342995899089,0.56250791294282
MTHFD1,133.003312382281,-0.128808430814936,0.178408762380252,0.186474198154412,0.562755992327194
PKIB,8.04800751784195,-0.0315913267856664,0.170530229020431,0.186861936321266,0.56307360344665
PACRG,14.0757573104915,0.0283913319259449,0.170076413366804,0.186791191454654,0.56307360344665
CASK,47.9487627773262,0.0623950491744022,0.176131511031462,0.186776550612033,0.56307360344665
SH2B3,57.339180343727,0.1262221399358,0.172863894207743,0.186873730760604,0.56307360344665
SLC15A4,34.8630531868632,0.104419267035134,0.183301998942694,0.186833744198962,0.56307360344665
PPP6R1,56.9889667901356,-0.0949417298388261,0.18275468316465,0.186800811404892,0.56307360344665
OIP5,8.90362905852312,-0.0692819555512687,0.179100789162877,0.186967755735102,0.56320908838598
TMEM167B,58.7155569237404,-0.0982738977837327,0.18160498203101,0.187262788708612,0.563350397029606
EIF2AK2,190.892398033852,0.124934187043675,0.151732768216789,0.187129539762203,0.563350397029606
SMC1A,141.413743404919,-0.1254866100541,0.157980117740112,0.187347789606571,0.563350397029606
STK33,78.3912414784954,0.100068006338917,0.181410108655301,0.187135287321611,0.563350397029606
POLR3B,19.2101525259711,0.0558280723151185,0.175122882086316,0.187277305151277,0.563350397029606
TMEM116,21.7525805883394,0.0587424213202787,0.175246337129933,0.187369771296373,0.563350397029606
UTP18,114.228921383931,-0.122822508622146,0.131337927828547,0.187407244447392,0.563350397029606
WDR4,16.4997001068205,0.055898091921523,0.175167404121206,0.187319660749457,0.563350397029606
LUC7L2,194.856488408741,-0.122452991500511,0.138597627117531,0.187680052914151,0.564022776820537
ATP13A3,72.0386209415665,-0.0927125866428905,0.184771271800285,0.187939951767452,0.564072132418445
PLCXD1,51.5539370787439,0.100567989296402,0.18319602289735,0.187832177295993,0.564072132418445
MDM1,46.4660026995914,0.0953945649356991,0.182828195419676,0.187942152134194,0.564072132418445
LRRC25,9.62475734963173,-0.0340548061196756,0.170556426187334,0.187817844160623,0.564072132418445
ADM2,3.40981721432962,0.0348583627424704,0.172307058868503,0.18789239027429,0.564072132418445
NUP54,120.469906439267,-0.117934408800558,0.170423641091331,0.188098870830157,0.56426153668178
FAM216A,90.7770231088818,0.123496235655127,0.161911293230365,0.188128484990895,0.56426153668178
PRPF31,81.1936834282165,-0.111777327088661,0.178216986766504,0.188152714496329,0.56426153668178
PTPRD,38.4637804460752,0.018793556363685,0.16822022209353,0.188259266516516,0.564286260994673
BCO2,30.2322595460591,0.0406567948811005,0.171590647213766,0.188258664643731,0.564286260994673
RUNX1,625.30665152501,0.119770235940711,0.126350225535201,0.188322044509298,0.564327087174822
JDP2,16.0344798913041,0.0688890769147059,0.178837521668554,0.188419573824374,0.564374999668592
RSAD1,40.5367787271475,-0.0869323228860292,0.178784994756012,0.188436356596665,0.564374999668592
DNAAF5,29.0908834966003,-0.0705187818409139,0.179386346106012,0.188517354970835,0.564470327351378
BLOC1S2,87.9122107760636,0.104203128257983,0.173820291584504,0.188651887859597,0.564578642499523
ARG2,23.4285675553465,-0.0543037730766365,0.1755944737068,0.18864793224214,0.564578642499523
TMEM87B,63.683444220341,0.114219612241861,0.180953623072971,0.188952533387906,0.565312570838739
BCAS4,58.0666494262375,-0.113101108100047,0.177781722603518,0.188995613839641,0.565312570838739
KIF7,15.2492978761484,0.0442023925118403,0.172728512734279,0.189214689683859,0.565546340229255
CREBBP,113.932743463498,-0.121126587430658,0.159809484252696,0.189221558608063,0.565546340229255
SAFB2,108.242039614968,0.124271288299758,0.150874542243671,0.189151307951408,0.565546340229255
FAM131A,21.4255718620015,0.0410711868473159,0.170715736214889,0.189441040216175,0.565907661119356
SSBP1,344.144583484349,-0.0910793706515696,0.110572766400272,0.189408633966735,0.565907661119356
PFDN2,185.258686020052,0.122237669681435,0.165736399677489,0.189780502632447,0.566037976154974
TIA1,176.426348478795,0.120901869204702,0.132491912588296,0.189634969972419,0.566037976154974
CCDC120,12.5607422910233,-0.0595521987570243,0.176587525157585,0.189722060596866,0.566037976154974
UPF3B,129.625182435746,0.123564188296654,0.159844593453539,0.189617785010719,0.566037976154974
CPSF1,50.2334392574472,0.0932809014772747,0.180261738386891,0.189742379529711,0.566037976154974
RYR3,73.6703431331117,-0.071513442323511,0.17848228629549,0.18975594212139,0.566037976154974
CLCN3,55.2976276358431,-0.0923503997191129,0.180537993704261,0.189931815524829,0.566195077181262
MRPS17,48.6853817235043,-0.110549073956409,0.179788955871331,0.18989537410746,0.566195077181262
RMDN1,57.5374348597223,-0.117821708697979,0.173785703213534,0.189992570542516,0.566229156237819
INPP1,26.5313149346261,0.0833056725942792,0.181789649825585,0.190275120078737,0.566482981977152
KLHDC3,103.950636318639,-0.103012836569913,0.180092488764955,0.190225932772665,0.566482981977152
SARAF,610.169358332419,-0.119638657291844,0.126881024164251,0.190217928669526,0.566482981977152
WWP2,53.6459462884308,-0.111349688555474,0.179886567021052,0.190244171052422,0.566482981977152
TMEM181,66.2172138923241,-0.0979890982261189,0.179010082962614,0.190483725430217,0.566957004910266
RHEBL1,3.54346067829435,0.0416173379366376,0.172761805775012,0.190584156406823,0.567108894647572
SMC4,198.62660786089,-0.119325049164837,0.155293403070536,0.191148896698911,0.568347405880213
CENPJ,41.1008061457849,-0.0834181669711386,0.182394450494798,0.191050092389598,0.568347405880213
TMEM104,11.4436978455272,0.0459712279261945,0.171691111081229,0.191109335209297,0.568347405880213
PAPSS1,139.402195661475,-0.110074866577581,0.180935502368169,0.19134079923857,0.56862948972174
RALGDS,52.5830837174717,0.0780967300956747,0.178319439914699,0.19139665122866,0.56862948972174
CTNND1,85.7400664773097,-0.109810432229027,0.181782809873615,0.191423608045222,0.56862948972174
PHYH,60.6805149050808,0.113915502757704,0.177269534457069,0.191479624206985,0.56862948972174
FBRSL1,55.4401093547109,-0.107694373482869,0.183153292584968,0.191491429204203,0.56862948972174
ADIPOR1,102.467847583979,-0.11789734653677,0.173213032484135,0.191601053721282,0.568660831623659
UBASH3B,38.1928039035445,-0.0583338791090185,0.175717730716836,0.191571563636573,0.568660831623659
ZC3HAV1,286.319942093745,-0.122095842661452,0.139304026873175,0.191748931660723,0.568876820955233
ZNF544,80.1309415686188,0.117036522681237,0.175736316269328,0.191772935287173,0.568876820955233
ZMIZ2,30.7797591192748,-0.0777430848331731,0.180321806644755,0.191923282217036,0.569175737497177
LY9,11.5011117553127,-0.0425009202848507,0.172665832841729,0.192095685615443,0.569202660724239
RBM44,11.0629458359575,-0.0186587112341765,0.168986194501544,0.192034742622178,0.569202660724239
PDE5A,33.3579849727858,-0.0628519166258136,0.176789763383601,0.192344251746288,0.569202660724239
CEP85L,78.7723588368853,-0.106405279842545,0.180610913859061,0.192249022257047,0.569202660724239
MLLT3,975.258446095362,0.120047486870287,0.14670974488476,0.19233713117183,0.569202660724239
KLC2,12.3521789652094,-0.0452786873136668,0.173609698164529,0.192453679134409,0.569202660724239
MTMR2,56.4114302526043,-0.123515532095058,0.161351673367833,0.192137851725333,0.569202660724239
TM2D3,128.941045495509,-0.121731147561037,0.161518700648617,0.192477763844207,0.569202660724239
GEMIN4,29.3403716515253,-0.0984201703747747,0.182723154345545,0.192452992156761,0.569202660724239
SMIM5,6.73984302863028,0.0419709835652698,0.172241906734143,0.192082622338036,0.569202660724239
KRI1,60.6319227224835,0.117577349665491,0.168252826673099,0.192226044281192,0.569202660724239
SELENBP1,15.2284682289548,-0.0327269788918584,0.170590323228373,0.192567042484951,0.569320022592643
MRPL4,71.1407437937369,-0.0965461901623681,0.181843263230246,0.192634857850397,0.569373884686551
STYXL1,54.7401639906393,-0.103791962464278,0.17899383825881,0.192866499047448,0.56991181700507
DUSP23,93.0887531020663,0.0996044486991545,0.181918274004678,0.193149052185389,0.569948657625325
PCGF1,24.35531398008,0.085002827877879,0.179365434362247,0.193276143217368,0.569948657625325
PRMT9,51.5147697878739,0.0824550844469574,0.181615967725826,0.193125020314515,0.569948657625325
OPHN1,33.0800958852068,0.0861258453461569,0.181946452216845,0.193252671281072,0.569948657625325
CCNJ,23.3347492885093,-0.072961683388364,0.17888215202898,0.193221372985417,0.569948657625325
SPATA5L1,14.3780974920238,0.0321606037990958,0.169486930534155,0.193013568150896,0.569948657625325
SETD6,33.4495171368262,-0.0758191890785192,0.17749730542999,0.192992609003621,0.569948657625325
TOB1,138.079444397035,0.104488901992664,0.177755398644312,0.193211190044414,0.569948657625325
CREBL2,40.1515116640952,0.0901751688272402,0.182359813016992,0.193475977556287,0.570391428440209
TMEM199,25.3183522073722,-0.0780044368024541,0.180995783294134,0.193537644196902,0.57042674079087
RYK,78.8532718338671,0.121552818071414,0.155779451355604,0.193775561203997,0.570647199085339
MRPS18A,32.0034743955865,0.116063937143712,0.177206637566734,0.193811274323496,0.570647199085339
ZNHIT1,157.405176536759,0.118882226044129,0.160305580702852,0.193772011359364,0.570647199085339
EEF2KMT,10.7044698894002,-0.0641592125169554,0.176501827681964,0.193666781851769,0.570647199085339
HNRNPA1L2,66.5392133539012,-0.110610915514971,0.172699105424996,0.194001504439321,0.571060838708566
BRK1,365.455082402522,-0.118161153303645,0.128013502956811,0.194124051348301,0.571275085741732
PLA2G6,32.385336902817,0.108051187186468,0.180494643412548,0.194303468461241,0.571656539706574
DIMT1,117.743587622548,-0.121732717065098,0.148741202855187,0.194404386857329,0.571806907794552
CLDN12,16.8017026834359,0.0381456818911629,0.170919427896914,0.194500565989756,0.571943262695287
EFHC1,72.6339955310049,0.0773569273243224,0.178735024454558,0.194586262479754,0.572048730670313
NR6A1,115.299280066981,-0.114501822471007,0.172468494900612,0.19470597789467,0.572254128579316
ABHD1,19.8799721632953,0.0755075285722103,0.181372041582846,0.194824141287896,0.572454861014856
TPGS2,169.665978199164,0.119086023500692,0.130586352331128,0.195123007862201,0.573186317875657
COL24A1,161.218542857374,0.116271665399359,0.167757349119877,0.195248483600959,0.573408184123563
MRPL37,102.58476884036,0.121450865657693,0.161282315929312,0.195302662295515,0.57342060438683
PIGK,57.3653756704355,0.0919193876446971,0.178483910883527,0.195895042290359,0.573839011353234
RHAG,5.78613466451884,-0.0461956995440862,0.173676873097309,0.195868058948118,0.573839011353234
